NCT_ID,AnyPregGPT,Preg_Only_GPT,Nonviable_GPT,Postpartum_GPT,Child_GPT,Summary,Summary_quote,Nonviable_quote,AnyPregGPT_updated,Postpartum_quote
NCT01670032,Unspecified,0,0,Neither,0,"The study does not specify inclusion or exclusion based on pregnancy status. It focuses on individuals with a clinical diagnosis of impetigo and does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT03431194,Unspecified,0,0,Neither,0,"The trial does not specify inclusion or exclusion based on pregnancy status. There is no mention of pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT05461131,Excluded,0,0,Neither,0,"Pregnant individuals are explicitly excluded from the trial as participants must not reside in the same home, work regularly with, or have contact with pregnant women.","Resides in the same home, works regularly with, or has contact (face to face <2 meters), with infants less than 1 year of age, partially immunised infants or pregnant women, adults >65 years of age who have not received a dose of acellular pertussis vaccine (e.g. Tdap) within the past 10 years from study vaccination to challenge and for 1 week after exiting the challenge unit",0,Excluded,0
NCT03971383,Excluded,0,0,Neither,0,Pregnant or lactating women are explicitly excluded from the trial.,Pregnant or lactating women or those who are planning to conceive during the study period;,0,Excluded,0
NCT01806896,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on subjects with early Huntington's Disease.",Unspecified,0,Unspecified,0
NCT03827590,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT01888003,Excluded,0,0,Neither,0,Pregnant or lactating individuals are explicitly excluded from the trial.,Pregnancy or lactation,0,Excluded,0
NCT02136420,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT02843386,Excluded,0,0,Neither,0,Pregnant and/or breastfeeding women are explicitly excluded from the trial.,Pregnant and/or breastfeeding women.,0,Excluded,0
NCT04979442,Unspecified,0,0,Neither,0,"The trial does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. Therefore, the status of pregnant individuals in the trial is unspecified.",Unspecified,0,Unspecified,0
NCT00493636,Excluded,0,0,Neither,0,"Pregnant and breastfeeding women are explicitly excluded from the trial. Additionally, women of childbearing potential must have a negative serum pregnancy test and agree to use contraception.","Women of childbearing potential must have a negative serum pregnancy test performed within 7 days prior to randomization, and must agree to use adequate contraception prior to study entry, for the duration of study participation and 28 days after the last study drug dosing. Women who are pregnant or breast-feeding.",0,Excluded,0
NCT02864082,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as stated in the exclusion criteria. The study does not focus on nonviable pregnancies or postpartum interventions.,"Patient is pregnant or breast feeding, or is planning to become pregnant during the study.",0,Excluded,0
NCT00472953,Unspecified,0,0,Neither,0,"The trial does not specify inclusion or exclusion based on pregnancy status. There is no mention of pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT00437684,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as stated in the exclusion criteria.,Subject is pregnant or wishes to become so,0,Excluded,0
NCT00586482,Excluded,0,0,Neither,0,Pregnant or lactating females are explicitly excluded from the trial.,Females who are pregnant or lactating,0,Excluded,0
NCT06179888,Excluded,0,0,Neither,0,"Pregnant individuals are explicitly excluded from the trial due to the potential genotoxic, mutagenic, and teratogenic effects of the investigational agent iberdomide. The study requires females of childbearing potential to use contraception and have a negative pregnancy test before starting the treatment.","Not pregnant and not nursing, because this study involves an investigational agent whose genotoxic, mutagenic and teratogenic effect on the developing fetus and newborn are unknown.",0,Excluded,0
NCT00790062,Included,1,0,Postpartum intervention,0,"The trial explicitly includes pregnant individuals as it involves oxytocin administration postpartum to prevent uterine atony and postpartum hemorrhage. The intervention is given after delivery, making it a postpartum intervention.","Inclusion Criteria: > 24 weeks, viable pregnancy, singleton or twins",0,Included,Oxytocin is routinely administered postpartum in the US and effectively reduces uterine atony.
NCT02117258,Unspecified,0,0,Neither,0,The study does not specify inclusion or exclusion based on pregnancy status. It focuses on subjects with metastatic Pancreatic Adenocarcinoma and does not mention pregnancy in the inclusion or exclusion criteria.,Unspecified,0,Unspecified,0
NCT00909324,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on the tolerability and comfort of hypromellose eye drops in LASIK surgery patients.",Unspecified,0,Unspecified,0
NCT01009671,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on evaluating the digestive tolerability of ART 44 versus ART 50 in patients with osteoarthritis of the knee.",Unspecified,0,Unspecified,0
NCT04372121,Excluded,0,0,Neither,0,Pregnant and breastfeeding individuals are explicitly excluded from the trial. The study focuses on women with endometriosis-associated pain and requires participants to not plan a pregnancy during the study.,The subject will be excluded if she: is pregnant or breast feeding or is planning a pregnancy within the duration of the of the study (including the Follow-up Period),0,Excluded,0
NCT00489528,Excluded,0,0,Neither,0,Pregnant and breastfeeding women are explicitly excluded from the trial.,"If female, be neither pregnant or breast feeding.",0,Excluded,0
NCT00490113,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as stated in the exclusion criteria.,Exclusion Criteria:~Pregnancy,0,Excluded,0
NCT01216410,Included,1,0,Neither,0,The study explicitly includes non-laboring women with single gestations ≥36 weeks scheduled for cesarean delivery under spinal anesthesia.,Inclusion Criteria: English speaking ASA I-II non-laboring women with single gestations ≥36 weeks~Scheduled or unscheduled cesarean delivery under spinal anesthesia,0,Included,0
NCT04810962,Unspecified,0,0,Neither,0,The study does not mention pregnancy in the inclusion or exclusion criteria. It focuses on evaluating the efficacy and safety of APP13007 for the treatment of inflammation and pain after cataract surgery.,Unspecified,0,Unspecified,0
NCT00219544,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on adults with peripheral neuropathic pain.",Unspecified,0,Unspecified,0
NCT03106753,Included,1,0,Neither,0,The study explicitly includes pregnant individuals with singleton pregnancies of at least 37 weeks gestation in nonvertex presentation. It does not study nonviable pregnancies or postpartum interventions.,Patients included are those with singleton pregnancies of at least 37 weeks gestation in nonvertex presentation with no contraindication for a vaginal delivery.,0,Included,0
NCT01465191,Included,1,0,Postpartum intervention,0,The trial explicitly includes pregnant women undergoing elective cesarean section and evaluates a treatment (spinal morphine) administered during the cesarean section but assesses outcomes in the postpartum period.,"This will be a randomized, blinded study of 3 doses of spinal morphine (50, 100, 150 micrograms) given to women undergoing elective cesarean section at term pregnancy.",0,Included,The primary outcome will be the amount of intravenous morphine patients self-administer in the 24 hours postsurgery.
NCT03506724,Included,0,0,Enrolls postpartum,0,The study explicitly includes pregnant and postpartum patients with hypertensive disease in pregnancy. It evaluates the response to anti-hypertensive medications in these populations.,"In this study, the investigators will evaluate the blood pressure response to nifedipine and labetalol in pregnant and postpartum patients, who present with hypertensive disease in pregnancy with severe range blood pressure defined as greater than 160/110.",0,Included,"In this study, the investigators will evaluate the blood pressure response to nifedipine and labetalol in pregnant and postpartum patients, who present with hypertensive disease in pregnancy with severe range blood pressure defined as greater than 160/110."
NCT01402050,Included,1,0,Neither,0,The trial explicitly includes pregnant individuals as it is assessing labor induction methods in term and near term women.,OBJECTIVE: To assess the efficacy of transcervical Foley catheter compared to controlled release prostaglandin (Cervidil™) for cervical ripening in term and near term women presenting for labor induction.,0,Included,0
NCT01450761,Unspecified,0,0,Neither,0,"The trial does not specify inclusion or exclusion based on pregnancy status. There is no mention of pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT06114121,Included,1,0,Postpartum intervention,0,The study explicitly includes pregnant individuals as it is focused on post-cesarean section pain management. The intervention is evaluated in the postpartum period.,The objective of the study is to optimize post-operative analgesia and improve patient satisfaction while reducing total opioid consumption after cesarean section.,0,Included,The objective of the study is to optimize post-operative analgesia and improve patient satisfaction while reducing total opioid consumption after cesarean section.
NCT01393743,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on evaluating the efficacy, safety, and pharmacokinetics of perampanel on Primary Generalized Tonic Clonic (PGTC) seizure frequency in adolescents and adults.",Unspecified,0,Unspecified,0
NCT01366001,Excluded,0,0,Neither,0,Pregnant and lactating individuals are explicitly excluded from the trial.,"If female, be currently pregnant or lactating or planning to become pregnant within 60 days of last study drug administration.",0,Excluded,0
NCT01744496,Unspecified,0,0,Neither,0,"The trial does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on patients with advanced idiopathic Parkinson's Disease associated with chronic pain.",Unspecified,0,Unspecified,0
NCT02925195,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on genetic and metabolic characteristics that modify the response to cholecalciferol treatment.",Unspecified,0,Unspecified,0
NCT03545516,Included,1,0,Postpartum intervention,0,The study explicitly includes pregnant individuals as it focuses on post Cesarean deliveries. The intervention is evaluated in the postpartum period.,All scheduled Cesarean deliveries with intrathecal or epidural anesthesia,0,Included,This study will investigate the effect of three types of wound infiltration on post Cesarean opioid analgesia consumption when used in conjunction with an opioid free postoperative analgesia pathway.
NCT01542372,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as stated in the exclusion criteria.,Exclusion Criteria: Pregnant,0,Excluded,0
NCT01311661,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on the efficacy and safety of olodaterol in patients with moderate to severe persistent asthma.",Unspecified,0,Unspecified,0
NCT01240187,Excluded,0,0,Neither,0,The study explicitly excludes pregnant women by requiring women to use two methods of contraception.,Women who do not agree to use two methods of contraception.,0,Excluded,0
NCT01640340,Unspecified,0,0,Neither,0,The study does not specify inclusion or exclusion based on pregnancy status. It focuses on comparing antiemetic regimens for patients undergoing highly emetogenic chemotherapy.,Unspecified,0,Unspecified,0
NCT00487994,Excluded,0,0,Neither,0,"Pregnant individuals are excluded from the trial as females of child-bearing age must have undergone surgical sterilization, hysterectomy, tubal ligation, or bilateral oophorectomy.","Females of child-bearing age must have undergone surgical sterilization, hysterectomy, tubal ligation, or bilateral oophorectomy; other female subjects must have been postmenopausal.",0,Excluded,0
NCT05839639,Excluded,0,0,Neither,0,Pregnant and lactating individuals are explicitly excluded from the trial.,Females who are pregnant or lactating at screening;,0,Excluded,0
NCT01729494,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as indicated by the requirement for a negative pregnancy test and the use of reliable contraception.,"Female patients of child bearing potential must have a negative urine or serum pregnancy test within the past 48 hours prior to study inclusion. Patient is pregnant, where pregnancy is defined as the state of a female after conception and until the termination of gestation, confirmed by positive human Chorionic Gonadotropin (hCG) laboratory test. Women of childbearing potential must use reliable contraception simultaneously, unless they are status post bilateral tubal ligation, bilateral oophorectomy, or hysterectomy.",0,Excluded,0
NCT05001854,Excluded,0,0,Neither,0,Pregnant or nursing women are explicitly excluded from the trial.,Pregnant or nursing woman,0,Excluded,0
NCT06019936,Excluded,0,0,Neither,0,Pregnant and lactating individuals are explicitly excluded from the trial. Participants must have a negative pregnancy test or use effective contraceptive methods.,"Patients are under the gestation, lactation, or patients have the pregnancy planning during the study period and 90 days after the end of the clinical trial",0,Excluded,0
NCT04534153,Excluded,0,0,Neither,0,Pregnant and breastfeeding individuals are explicitly excluded from the trial. Participants must also practice birth control during the study.,"Subjects who are pregnant, breastfeeding, or unwilling to practice birth control during participation in the study.",0,Excluded,0
NCT05692245,Included,1,0,Neither,0,"The trial explicitly includes pregnant women undergoing cesarean delivery, as indicated by the inclusion criteria specifying 'Singleton term pregnancies' and 'Scheduled or non-labor cesarean delivery.'",Inclusion Criteria:~Healthy women (ASA 2)~Between 18 and 45 years old~Singleton term pregnancies~Scheduled or non-labor cesarean delivery,0,Included,0
NCT01827384,Excluded,0,0,Neither,0,"Pregnant and breastfeeding women are explicitly excluded from the trial. The study requires the use of highly effective contraception for women of childbearing potential and men, and breastfeeding must be discontinued during the trial and for 30 days after the last dose of the study drug.",Women who are pregnant or breastfeeding,0,Excluded,0
NCT04515576,Excluded,0,0,Neither,0,Pregnant individuals are excluded as the study only includes males and females not of childbearing potential.,Are male or female not of childbearing potential,0,Excluded,0
NCT00092716,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. Therefore, the status of pregnant individuals in the trial is unspecified.",Unspecified,0,Unspecified,0
NCT01976988,Excluded,0,0,Neither,0,Pregnant patients are explicitly excluded from the trial.,Exclusion Criteria: Pregnant patients,0,Excluded,0
NCT01568203,Unspecified,0,0,Neither,0,"The trial does not specify inclusion or exclusion based on pregnancy status. The inclusion and exclusion criteria do not mention pregnancy, lactating, contraceptives, or childbearing.",Unspecified,0,Unspecified,0
NCT00442546,Unspecified,0,0,Neither,0,The study does not specify inclusion or exclusion based on pregnancy status. It focuses on subjects with osteoarthritis undergoing elective total knee arthroplasty.,Unspecified,0,Unspecified,0
NCT02239770,Excluded,0,0,Neither,0,Pregnant and nursing women are explicitly excluded from the trial. Participants must use medically acceptable forms of birth control if they are trying to become pregnant.,"Women who are pregnant (verified by urine pregnancy test at visit), trying to become pregnant (not using a medically acceptable form of birth control for at least one month prior to visit i.e., oral contraceptives, intrauterine device, double barrier), or nursing.",0,Excluded,0
NCT02258412,Unspecified,0,0,Neither,0,"The study focuses on evaluating the antimicrobial efficacy of hand hygiene products on ICU Health Care Workers' skin flora. There is no mention of pregnancy, lactation, or contraceptives in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT00722566,Unspecified,0,0,Neither,0,"The trial does not specify inclusion or exclusion based on pregnancy status. There is no mention of pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT05543694,Included,1,0,Neither,0,The trial explicitly includes pregnant individuals as it is focused on labor analgesia for women undergoing labor.,Inclusion Criteria: Parturient with no major co-morbidities,0,Included,0
NCT00446134,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as indicated by the requirement for a negative pregnancy test and the exclusion of breastfeeding females.,Female patients who are breast-feeding or have a positive pregnancy test at any time during the study,0,Excluded,0
NCT05790252,Included,1,0,Neither,0,The trial explicitly includes pregnant individuals with opioid use disorder and aims to compare buprenorphine induction methods in this population.,The goal of this clinical trial is to compare buprenorphine patch for induction (starting) of buprenorphine in pregnant patients with opioid use disorder.,0,Included,0
NCT05551273,Unspecified,0,0,Neither,0,"The study does not specify inclusion or exclusion based on pregnancy status. There is no mention of pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT00747214,Excluded,0,0,Neither,0,"Pregnant and lactating individuals were explicitly excluded from the trial. Additionally, females of childbearing potential not using acceptable methods of birth control were also excluded.",Female subject is pregnant or lactating or of child bearing potential not using acceptable methods of birth control (barriers or abstinence). Female subjects using hormonal birth control are not to be enrolled.,0,Excluded,0
NCT05301530,Excluded,0,0,Neither,0,"The trial explicitly excludes pregnant and lactating individuals, as well as those intending to get pregnant.","Pregnancy, intend to get pregnant, lactation",0,Excluded,0
NCT02155634,Excluded,0,0,Neither,0,"Pregnant or lactating females are explicitly excluded from the trial. Additionally, females of childbearing potential must have two negative pregnancy tests and agree to ongoing pregnancy testing and effective contraception.",Pregnant or lactating females.,0,Excluded,0
NCT01248494,Excluded,0,0,Neither,0,"The trial explicitly includes only postmenopausal patients, which excludes pregnant individuals. The inclusion criteria specify that participants must be postmenopausal, and there is no mention of pregnancy or lactation in the inclusion or exclusion criteria.",Post-menopausal female subjects should be defined prior to protocol enrollment by any of the following: Subjects at least 55 years of age; Subjects under 55 years of age and amenorrheic for at least 12 months or follicle-stimulating hormone (FSH) values >/= 40 IU/L and estradiol levels </= 20 IU/L; Prior bilateral oophorectomy; Prior radiation castration with amenorrhea for at least 6 months; Current use of an LHRH agonist for more than 12 months.,0,Excluded,0
NCT04497987,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded as the inclusion criteria specify 'non-pregnant women who agree to contraceptive requirements'.,Are men or non-pregnant women who agree to contraceptive requirements,0,Excluded,0
NCT00960141,Excluded,0,0,Enrolls postpartum,0,Pregnant individuals are excluded as the study explicitly excludes women who are less than 8 weeks postpartum or breastfeeding.,Patient is a woman who is <8 weeks postpartum or is breast feeding,0,Excluded,Patient is a woman who is <8 weeks postpartum or is breast feeding
NCT00505037,Unspecified,0,0,Neither,0,"The trial does not specify inclusion or exclusion based on pregnancy status. There is no mention of pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT01951625,Unspecified,0,0,Neither,0,"The trial does not specify inclusion or exclusion based on pregnancy status. There is no mention of pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT00504465,Included,1,0,Neither,0,The trial explicitly includes pregnant individuals as it involves induction of labor at term with intact membranes and an unripe cervix.,Inclusion Criteria:~> or = to 36 weeks of gestation~Singleton fetus~Cephalic presentation~Intact membranes and an unripe cervix (Bishop score <6),0,Included,0
NCT01949051,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as it requires a negative pregnancy test and the use of contraception.,A female subject is eligible to participate if she is of: Non-childbearing potential defined as pre-menopausal females with a documented tubal ligation or hysterectomy...; child-bearing potential with negative pregnancy test as determined by urine human chorionic gonadotropin (hCG) test at screening or prior to dosing and agrees to use one of the contraception methods...,0,Excluded,0
NCT00869206,Excluded,0,0,Neither,0,Pregnant and nursing individuals are explicitly excluded from the trial.,Not pregnant and not nursing,0,Excluded,0
NCT02862912,Included,1,0,Neither,0,"The study explicitly includes pregnant women undergoing cervical cerclage in the 1st or 2nd trimester, which means pregnant individuals are included.",Inclusion Criteria:~ASA I and II women~18-45 yrs old~Singleton pregnancy~Cervical cerclage 1st or 2nd trimester of pregnancy undergoing with spinal anesthesia,0,Included,0
NCT00506246,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It only specifies age and general health status.",Unspecified,0,Unspecified,0
NCT00961038,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on patients with moderate to severe COPD aged 40 to 75 years.",Unspecified,0,Unspecified,0
NCT01682928,Included,1,0,Neither,0,The study explicitly includes pregnant individuals with oligohydramnios between 24-36 weeks of gestation. It does not study nonviable pregnancies or postpartum interventions.,Inclusion Criteria:~Maternal Age >18 years~Oligohydramnios: diagnosed by sonography (defined AFV<8cm)~Singleton Pregnancy~Intact membranes~Gestational age 24 - 36 weeks,0,Included,0
NCT00982566,Excluded,0,0,Neither,0,"Pregnant and breastfeeding women are explicitly excluded from the trial. Female subjects must be surgically sterile, postmenopausal, or have negative pregnancy test results. Non-surgically sterile or non-postmenopausal women must use birth control methods.",Female subject is pregnant or breast-feeding.,0,Excluded,0
NCT00000318,Unspecified,0,0,Neither,0,The study does not mention pregnant individuals in the inclusion or exclusion criteria.,Unspecified,0,Unspecified,0
NCT02130804,Excluded,0,0,Neither,0,Pregnant and lactating women are explicitly excluded from the trial as indicated by the exclusion criteria requiring a negative pregnancy test and excluding current lactation.,A positive pregnancy test or current lactation,0,Excluded,0
NCT01725100,Excluded,0,0,Neither,0,"The trial explicitly excludes pregnant and lactating women as participants must have a negative pregnancy test and agree to use effective contraception. Additionally, lactating or actively breastfeeding women are excluded.","Women of childbearing potential must have a negative serum pregnancy test within 14 days of first dose of study treatment and agree to use effective contraception, during the study and for 4 months following the last dose of study treatment. Female Subjects: Lactating or actively breastfeeding.",0,Excluded,0
NCT03315143,Unspecified,0,0,Neither,0,"The trial does not specify inclusion or exclusion based on pregnancy status. There is no mention of pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT05132829,Included,1,0,Neither,0,The study explicitly includes pregnant women with singleton pregnancies and aims to evaluate the effect of azithromycin on prolonging gestation.,Inclusion Criteria: Pregnant women with singleton pregnancies,0,Included,0
NCT02932475,Included,1,0,Neither,0,The trial explicitly includes pregnant women with type 2 diabetes mellitus (T2DM) and studies the safety and efficacy of metformin added to insulin for treatment during pregnancy.,Participants: 950 pregnant women with type 2 diabetes complicating pregnancy from 10 U.S. clinical centers,0,Included,0
NCT03673605,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as stated in the exclusion criteria.,Exclusion Criteria:~Pregnancy,0,Excluded,0
NCT00372216,Excluded,0,0,Neither,0,Pregnant or nursing (lactating) women and women with childbearing potential are explicitly excluded from the trial.,Pregnant or nursing (lactating) women~Women with childbearing potential,0,Excluded,0
NCT02929797,Included,0,0,Neither,0,"The trial includes pregnant and lactating women as part of the inclusion criteria, indicating that pregnant individuals can participate.",The man or the gestation and lactation women Age between 18 to 80 years old;,0,Included,0
NCT01593280,Included,1,0,Neither,0,"The trial explicitly includes pregnant individuals as it is focused on cesarean delivery, which is a procedure performed during pregnancy.",Patients age 18 - 45 years of age undergoing cesarean section under spinal anesthesia.,0,Included,0
NCT01721616,Included,1,0,Postpartum intervention,0,"The trial explicitly includes pregnant patients undergoing cesarean section and evaluates a treatment to prevent post-cesarean endometritis, which is a postpartum complication.",Inclusion Criteria: Pregnant patients between 37 and 42 weeks gestational weeks.,0,Included,"Despite the generalized use of preoperative antibiotic prophylaxis, endometritis remains as the most frequent post-cesarean delivery complication."
NCT01721694,Excluded,0,0,Neither,0,Pregnant or lactating women are explicitly excluded from the trial. Women of childbearing age may participate if they use contraception and have a negative urine pregnancy test.,Pregnant or lactating. (Women of childbearing age may be admitted if they use contraception and submit urine pregnancy test negative),0,Excluded,0
NCT00924118,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on the safety and efficacy of sodium nitrite injection for preventing ischemia-reperfusion injury in subjects with acute myocardial infarction.",Unspecified,0,Unspecified,0
NCT06023459,Excluded,0,0,Neither,0,Pregnant and breastfeeding individuals are explicitly excluded from the trial.,Be currently pregnant or breastfeeding or planning on conception,0,Excluded,0
NCT04612920,Included,1,0,Postpartum intervention,0,The trial explicitly includes pregnant individuals undergoing cesarean delivery and evaluates a treatment (post-operative medication) deployed to mothers after birth.,Inclusion Criteria: Undergoing repeat cesarean delivery,0,Included,Patients have to cope with the pain and challenges of post-operative care while adjusting to motherhood and completing activities of daily living.
NCT01225640,Excluded,0,0,Neither,0,Pregnant or nursing females are explicitly excluded from the trial. Females of childbearing potential must adhere to contraception guidelines.,Pregnant or nursing females; females of childbearing potential unwilling or unable to adhere to contraception guidelines.,0,Excluded,0
NCT05955040,Included,1,0,Neither,0,The trial explicitly includes pregnant individuals between 12 and 16 weeks gestation with elevated blood pressure. It does not study nonviable pregnancies or postpartum interventions.,Patients presenting for obstetric care at Marshall University (Huntington office and Teays Valley office) between 12 and 16 weeks gestation with a systolic blood pressure of 120 or greater OR a diastolic blood pressure of 80 or greater.,0,Included,0
NCT05891886,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as stated in the exclusion criteria.,Known pregnancy,0,Excluded,0
NCT02953301,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on patients with advanced stage mycosis fungoides or Sézary Syndrome who have achieved disease control with systemic therapy.",Unspecified,0,Unspecified,0
NCT02939742,Included,1,0,Neither,0,The study explicitly includes pregnant women with preterm premature rupture of membranes (PPROM) and evaluates the effect of a repeat course of betamethasone on neonatal morbidity.,The purpose of this study is to determine if a repeat course of betamethasone given to pregnant women with preterm premature rupture of membranes (PPROM) will decrease the infant's length of stay in the neonatal intensive care unit (NICU) and the overall neonatal morbidity associated with this condition.,0,Included,0
NCT05150691,Unspecified,0,0,Neither,0,"The trial does not specify inclusion or exclusion based on pregnancy status. There is no mention of pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT02914665,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. Therefore, the status of pregnant individuals in the trial is unspecified.",Unspecified,0,Unspecified,0
NCT02914353,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as indicated by the requirement for a negative pregnancy test at screening or check-in.,Positive pregnancy test at screening or check-in (Day -1).,0,Excluded,0
NCT01289782,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as stated in the exclusion criteria.,Exclusion Criteria: Pregnant or planning to become pregnant,0,Excluded,0
NCT03367156,Unspecified,0,0,Neither,0,"The trial does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. Therefore, the status of pregnant individuals in the trial is unspecified.",Unspecified,0,Unspecified,0
NCT02911662,Included,1,0,Neither,0,The study explicitly includes pregnant women as part of the inclusion criteria and does not mention any postpartum intervention or nonviable pregnancy conditions.,"Inclusion Criteria: Pregnant women ≥ 18 years of age seeking prenatal care at the Academic Obstetrics and Gynecology Center at St. Joseph Mercy Hospital, Ann Arbor, Michigan",0,Included,0
NCT00984152,Excluded,0,0,Neither,0,The trial explicitly excludes pregnant individuals by requiring a negative pregnancy test and the use of contraception for women of reproductive potential.,Negative serum or urine pregnancy test within 48 hours prior to initiating study medications unless otherwise specified by product labeling. Contraception requirements for women who have not undergone surgical sterilization.,0,Excluded,0
NCT01423032,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as it requires a negative pregnancy test or adequate contraception.,negative pregnancy test/ adequate method of contraception,0,Excluded,0
NCT00759551,Excluded,0,0,Neither,0,"The study explicitly excludes pregnant and lactating women by requiring female patients of childbearing potential to be nonpregnant and nonlactating, and to utilize an acceptable method of contraception.","Female patients of childbearing potential must be nonpregnant and nonlactating, and utilizing an acceptable method of contraception.",0,Excluded,0
NCT02932020,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as stated in the exclusion criteria.,Patient is pregnant,0,Excluded,0
NCT01280617,Unspecified,0,0,Neither,0,The study does not specify inclusion or exclusion based on pregnancy status. It only mentions adult renal transplant recipients and does not provide any criteria related to pregnancy.,Unspecified,0,Unspecified,0
NCT00905606,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as indicated by the requirement for a negative urine pregnancy test at screening and the inclusion of only post-menopausal or surgically sterilized females.,Additional exclusion criteria for females only: Positive urine pregnancy test at screening (performed on all females).,0,Excluded,0
NCT00764387,Unspecified,0,0,Neither,0,The study does not specify inclusion or exclusion criteria related to pregnancy. It focuses on comparing two contrast agents in imaging brain lesions in individuals with known neoplastic CNS lesions.,Unspecified,0,Unspecified,0
NCT00074581,Included,0,0,Neither,0,Pregnant individuals are explicitly included as they are willing to be randomized to either arm of the study.,"If pregnant or breastfeeding, willing to be randomized to either arm of the study",0,Included,0
NCT03848793,Excluded,0,0,Neither,0,"Pregnant individuals are explicitly excluded from the trial as the exclusion criteria state that female subjects of childbearing potential who do not use an acceptable method of birth control, are pregnant, planning a pregnancy, or breastfeeding are not eligible.","Female subject of childbearing potential who does not use an acceptable method of birth control, is pregnant or planning a pregnancy, or breastfeeding",0,Excluded,0
