NCT_ID,Fertility,Fertility_quote,Fertility_summary
NCT04681066,0,,
NCT06180382,0,,
NCT03971383,0,,
NCT06178055,0,,
NCT01806896,0,,
NCT06186492,0,,
NCT06176196,0,,
NCT01555125,0,,
NCT06172257,0,,
NCT03967327,0,,
NCT01768286,0,,
NCT01800968,0,,
NCT01687257,0,,
NCT06165250,0,,
NCT06163326,0,,
NCT00874562,0,,
NCT04900428,0,,
NCT01968967,0,,
NCT01554579,0,,
NCT01806662,0,,
NCT00201643,0,,The study focuses on the impact of antenatal corticosteroids on neonatal outcomes in patients at risk of preterm delivery. It does not involve interventions related to infertility or promoting fertility/conception.
NCT04550832,0,,
NCT01074073,0,,
NCT01930045,0,,
NCT01929343,0,,
NCT01767194,0,,
NCT01575873,0,,
NCT04489628,0,,
NCT04499248,0,,
NCT00130039,0,,
NCT00475852,0,,
NCT00141271,0,,
NCT00614120,0,,
NCT04434092,0,,
NCT06182267,0,,
NCT00881426,0,,
NCT06109311,0,,
NCT06168383,0,,
NCT06093672,0,,
NCT06085638,0,,
NCT06160895,0,,
NCT00881738,0,,
NCT00613106,0,,
NCT06136455,0,,
NCT06055244,0,,
NCT06054555,0,,
NCT06126562,0,,
NCT00875966,0,,
NCT04107805,0,,
NCT00141037,0,,
NCT01767116,0,,
NCT01574703,0,,
NCT01686633,0,,
NCT06097676,0,,
NCT06019559,0,,
NCT01574157,0,,
NCT02543606,0,,
NCT00939588,0,,
NCT03133546,0,,
NCT01551303,0,,
NCT03922035,0,,
NCT01685073,0,,
NCT06041048,0,,
NCT01572909,0,,
NCT03782376,0,,
NCT03752827,0,,
NCT05929937,0,,
NCT05929755,0,,
NCT00129961,0,,
NCT00528567,0,,
NCT03689543,0,,
NCT00936624,0,,
NCT05963022,0,,
NCT05928936,0,,
NCT05962229,0,,
NCT06005480,0
NCT05987956,0,,
NCT03128866,0,,
NCT05981118,0,,
NCT02543060,0,,
NCT00889616,0,,
NCT03063619,0,,
NCT05943977,0,,
NCT02892591,0,,
NCT05873218,0,,
NCT02865928,0,,
NCT05918029,0,,
NCT00940212,0,,
NCT05908383,0,,
NCT04421664,0,,
NCT02652260,0,,
NCT05899816,0,,
NCT02578043,0,,
NCT05441280,0,,
NCT04074317,0,,
NCT00941148,0,,
NCT02337829,0,,
NCT02120352,0,,
NCT00609674,0,,
NCT05855200,0,,
NCT00941382,0,,
NCT04973566,0,,
NCT04947579,0,,
NCT00941460,0
NCT05822830,0,,
NCT00676715,0,,
NCT04848558,0,,
NCT05813925,0,,
NCT05798520,0,,The study focuses on evaluating the safety and efficacy of BIIB091 monotherapy and combination therapy with Diroximel Fumarate in participants with relapsing forms of multiple sclerosis. There is no mention of interventions related to infertility or promoting fertility/conception.
NCT00890318,0,,
NCT01357837,0,,
NCT04797650,0,,
NCT01349725,0,,
NCT05769855,0,,
NCT03178487,0,,
NCT05755906,0,,
NCT03841747,0,,
NCT04534114,0,,
NCT04474366,0,,
NCT00560508,0,,
NCT01336751,0,,
NCT01336829,0,,
NCT01340183,0,,
NCT02960490,0,,
NCT00942240,0,,
NCT04129554,0,,
NCT05701189,0,,
NCT05696613,0,,
NCT04080752,0,,
NCT05691478,0,,
NCT05667142,0,,
NCT03968419,0,,
NCT03924986,0,,
NCT03866577,0,,
NCT05638854,0,,The study focuses on evaluating the safety and pharmacokinetics of ZB002 in healthy volunteers and participants with rheumatoid arthritis. There is no mention of interventions related to infertility or promoting fertility/conception.
NCT03649971,0,,
NCT03648996,0,,
NCT01315691,0,,
NCT03836261,0,,
NCT03523351,0,,
NCT05636228,0,,
NCT05654090,0,,
NCT05617677,0,,
NCT03459807,0,,
NCT03999099,0,,
NCT00609518,0,,
NCT01008033,0,,
NCT03640650,0,,
NCT05603182,0,,
NCT02052908,0,,
NCT05585606,0,,
NCT03810911,0,,
NCT05727072,0,,
NCT05719285,0,,
NCT05712720,0,,
NCT05567796,0,,
NCT01337375,0,,
NCT03239210,0,,
NCT03227224,0,,
NCT02748512,0,,
NCT05668650,0,,
NCT03184870,0,,
NCT03086343,0,,
NCT05564039,0,,
NCT02862431,0,,
NCT04852172,0,,
NCT02788045,0,,
NCT02315703,0,,
NCT05549297,0,,
NCT05548647,0,,
NCT05633407,0,,
NCT02053142,0,,
NCT05524051,0,,
NCT05520775,0,,
NCT05509400,0,,
NCT05504083,0,,
NCT01353937,0,,
NCT05462522,0,,
NCT02541032,0,,
NCT04104321,0,,
NCT03410862,0,,
NCT05295459,0,,
NCT01548417,0,,
NCT05454709,0,,
NCT03965052,0,,
NCT01545843,0,,
NCT05431088,0,,
NCT00843791,0,,
NCT05419856,0,,
NCT01546857,0,,
NCT00522678,0,,
NCT01515423,0,,
NCT00637000,0,,
NCT00636610,0,,The study focuses on the treatment of metastatic colorectal cancer and does not involve interventions related to infertility or promoting fertility/conception.
NCT01923220,0,,
NCT01923376,0,,
NCT05388058,0,,
NCT00634114,0,,
NCT00634036,0,,
NCT05370911,0,,
NCT05356403,0,,
NCT05342623,0,,
NCT00528411,0,,
NCT00528021,0,,
NCT00896402,0,,
NCT05174169,0,,
NCT02059772,0,,
NCT01344083,0,,
NCT00630058,0,,
NCT00527787,0,,
NCT01927198,0,,
NCT05295940,0,,
NCT01929382,0,,
NCT00896558,0,,
NCT00943176,0,,
NCT00982111,0,,
NCT02957682,0,,
NCT03057951,0,,
NCT01905553,0,,
NCT00186901,0,,
NCT01929031,0,,
NCT03146663,0,,
NCT00986986,0,,
NCT00903448,0,,
NCT01928719,0,,
NCT00986674,0,,
NCT00986440,0,,
NCT01904149,0,,
NCT05185089,0,,
NCT05181735,0,,
NCT05175131,0,,
NCT00985504,0,,
NCT01358071,0,,
NCT05104892,0,,
NCT05104853,0,,
NCT03187769,0,,
NCT00186043,0,,
NCT00984568,0,,
NCT00984256,0,,
NCT01890265,0,,
NCT01928329,0,,
NCT01890109,0,,
NCT05139810,0,,
NCT05133336,0,,
NCT00127933,0,,
NCT01903993,0,,
NCT05053503,0,,
NCT05022303,0,,
NCT00980044,0,,
NCT01903837,0,,
NCT04355585,0,,
NCT01903525,0,,
NCT02031744,0,,
NCT00981526,0,,
NCT04961567,0,,
NCT04952753,0,,
NCT03092245,0,,
NCT04895241,0,,
NCT04847557,0,,
NCT05054140,0,,
NCT01889251,0,,
NCT05089617,0,,
NCT01616173,0
NCT06089330,0,,
NCT03617016,0,,
NCT05604898,0,,
NCT01544595,0,,
NCT03828058,0,,
NCT03827590,0,,
NCT02060786,0,,
NCT03153137,0,,
NCT04671667,0,,
NCT04663308,0,,
NCT04973345,0,,
NCT04565717,0,,
NCT01513317,0,,
NCT04870606,0,,
NCT03616392,0,,
NCT04856891,0,,
NCT05148377,0,,
NCT04800315,0,,
NCT02810704,0,,
NCT04308590,0,,
NCT04305054,0,,
NCT03136861,0,,
NCT04244175,0,,
NCT04273282,0,,
NCT01454986,0,,
NCT04214288,0,,
NCT01455142,0,,
NCT03139279,0,,
NCT04742673,0
NCT01455844,0,,
NCT01455922,0,,
NCT06088017,0,,
NCT06087913,0,,
NCT01370642,0,,
NCT04718844,0,,
NCT03138967,0,,
NCT04024254,0,,
NCT01457716,0,,
NCT01458028,0,,
NCT03615768,0,,
NCT01458886,0,,
NCT04633005,0,,
NCT03963895,0,,
NCT01458964,0,,
NCT03937154,0,,
NCT03864458,0,,
NCT04532372,0,,
NCT04514510,0,,
NCT03864445,0,,
NCT03793179,0,,
NCT03738852,0,,
NCT01890772,0,,
NCT01986933,0,,
NCT03616236,0,,
NCT03612856,0,,
NCT03608319,0,,
NCT03594110,0,,
NCT03576417,0,,
NCT01318525,0,,
NCT01892644,0,,
NCT06054880,0,,
NCT02062892,0
NCT01901341,0,,
NCT02063360,0,,
NCT01615939,0,,
NCT01888003,0,,
NCT02735122,0,,
NCT02726542,0,,
NCT03464097,0,,
NCT02995733,0,,
NCT01350817,0,,
NCT03391466,0,,
NCT01986075,0,,
NCT01893658,0,,
NCT02688556,0,,
NCT04753710,0,,
NCT01925209,0,,
NCT06007651,0,,
NCT02061878,0,,
NCT00394355,0,,
NCT02388178,0,,
NCT01898923,0,,
NCT04551586,0,,
NCT02063594,0,,
NCT03201458,0,,
NCT02871492,0,,
NCT01924429,0,,
NCT04322708,0,,
NCT04322604,0,,
NCT04317807,0,,
NCT05981768,0,,
NCT04263922,0,,
NCT05955326,0,,
NCT03143855,0,,
NCT05816070,0,,
NCT05795192,0,,
NCT05788081,0,,
NCT03294109,0,,
NCT02963077,0,,
NCT01345799,0
NCT01358851,0,,
NCT02853331,0,,
NCT00525954,0,,
NCT05754073,0,,
NCT01896895,0,,
NCT00524433,0,,
NCT01343303,0,,
NCT05693766,0,,
NCT02315872,0,,
NCT05691244,0,,
NCT02815566,0,,
NCT05628636,0,,
NCT01351129,0,,
NCT04126876,0,,
NCT04038515,0,,
NCT04034927,0,,
NCT04033926,0,,
NCT05586971,0,,
NCT02518594,0,,
NCT04021277,0,,
NCT01358929,0,,
NCT01568229,0,,
NCT03007732,0,,
NCT02222168,0,,
NCT02133183,0,,
NCT02078856,0,,
NCT02590289,0,,
NCT05570058,0,,
NCT03007420,0,,
NCT04519437,0,,
NCT03982368,0,,
NCT01923181,0,,
NCT02070965,0,,
NCT01967069,0,,
NCT01947491,0,,
NCT01856478,0,,
NCT03899402,0,,
NCT03829111,0,,
NCT05548491,0,,
NCT01922089,0,,
NCT01069783,0,,The study focuses on the efficacy and safety of A3309 in patients with dyslipidemia (high cholesterol levels) and does not involve interventions related to infertility or promoting fertility/conception.
NCT00114101,0,,
NCT00565266,0,,
NCT05508594,0,,
NCT05505630,0,,
NCT04346316,0,,
NCT05363202,0,,
NCT04747236,0,,
NCT01896193,0,,
NCT05492201,0,,
NCT03674112,0,,
NCT03673501,0,,
NCT01359163,0,,
NCT04952493,0,,
NCT03644485,0
NCT04501380,0,,
NCT04465734,0,,
NCT03598270,0,,
NCT03568058,0,,
NCT03829774,0,,
NCT01617655,0,,
NCT03517722,0
NCT00604890,0,,
NCT02965768,0,,
NCT05216562,0,,
NCT00605904,0,,
NCT03503370,0,,
NCT03142451,0,,
NCT00608634,0,,
NCT03822364,0,,
NCT00609804,0,,
NCT01894477,0,,
NCT00610428,0,,
NCT02064842,0,,
NCT00611442,0
NCT02136420,0,,
NCT02136498,0,,
NCT01355809,0,,
NCT04917315,0,,
NCT05184569,0,,
NCT03820180,0,,
NCT03822832,0,,
NCT01285362,0,,
NCT03410615,0,,
NCT05132439,0,,
NCT04192266,0,,
NCT02132832,0,,The study focuses on marijuana abuse and the effects of buspirone on stress/anxiety and attentional bias to marijuana-related stimuli. It does not involve interventions related to infertility or promoting fertility/conception.
NCT01452724,0,,
NCT01513239,0,,
NCT03260569,0,,
NCT00614406,0
NCT03250663,0,,
NCT01453426,0,,
NCT04159974,0,,
NCT00569010,0,,
NCT01453582,0,,
NCT00570960,0,,
NCT00571428,0,,
NCT05086250,0,,
NCT03130244,0,,
NCT01458340,0,,
NCT02032836,0,,
NCT05014438,0,,
NCT03030118,0,,
NCT03011567,0,,
NCT00574704,0,,
NCT05010577,0,,
NCT05008783,0,,
NCT04843852,0,,
NCT01107886,0,,
NCT02891824,0,,
NCT02843386,0,,
NCT03611322,0,,
NCT04979442,0,,
NCT02819596,0,,
NCT02818894,0,,
NCT02814838,0,,
NCT01107457,0,,
NCT05766969,0,,
NCT02624908,0,,
NCT02587000,0,,
NCT02562430,0,,
NCT02543944,0,,
NCT04757974,0,,
NCT02460874,0,,
NCT01539291,0,,
NCT04746040,0,,
NCT02022280,0,,
NCT04034355,0,,
NCT01317745,0,,
NCT01359709,0,,
NCT04158336,0,,
NCT02344186,0,,
NCT02228681,0,,
NCT04786340,0,,
NCT02115282,0,,
NCT01537887,0,,
NCT01359787,0,,
NCT01992952,0,,
NCT01817959,0
NCT01928368,0,,
NCT02267512,0,,
NCT01536951,0,,
NCT01536795,0,,
NCT01508897,0,,
NCT01928914,0,,
NCT05764668,0,,
NCT05763602,0,,
NCT02236312,0,,
NCT04591808,0,,
NCT04551053,0,,
NCT01004978,0,,
NCT02219776,0,,
NCT04415333,0,,
NCT02209636,0,,
NCT01508325,0,,
NCT05695378,0,,
NCT00904202,0,,
NCT00644033,0,,
NCT00267189,0,,
NCT04208464,0,,
NCT00585559,0,,
NCT00475514,0,,
NCT01536015,0,,
NCT01484691,0,,
NCT00447382,0,,
NCT01336608,0,,
NCT05697003,0,,
NCT01535235,0,,
NCT05556226,0,,
NCT04087096,0,,
NCT03691727,0,,
NCT04047563,0,,
NCT02317744,0,,
NCT05509699,0,,
NCT00383877,0,,
NCT00325403,0,,
NCT01346371,0,,
NCT00226421,0,,
NCT01894360,0,,
NCT00401726,0,,
NCT01483599,0,,
NCT01406548,0,,
NCT00371826,0,,
NCT00226395,0,,
NCT04037397,0,,
NCT00225797,0,,
NCT00147199,0,,
NCT01393522,0,,
NCT02086786,0,,
NCT00066703,0,,
NCT03917407,0,,
NCT00066690,0,,
NCT00429260,0,,
NCT00429377,0,,
NCT04944290,0,,
NCT01347671,0
NCT02108158,0,,
NCT01895218,0,,
NCT01507545,0,,
NCT03626662,0,,
NCT03517449,0,,
NCT02072330,0,,
NCT00429533,0,,
NCT00461058,0,,
NCT03387761,0,,
NCT01276600,0,,
NCT04756180,0,,
NCT03288545,0,,
NCT03122639,0,,
NCT04718181,0,,
NCT04651153,0,,
NCT04573504,0,,
NCT03025308,0,,
NCT04545385,0,,
NCT00530062,0,,
NCT02491632,0,,
NCT02086188,0,,
NCT01361399,0,,
NCT00474370,0,,
NCT01064479,0,,
NCT00241098,0,,
NCT00171015,0,,
NCT01547260,0,,
NCT00430001,0,,
NCT01564563,0,,
NCT00436540,0,,
NCT02930941,0,,
NCT00943566,0,,
NCT00940680,0,,
NCT01506609,0,,
NCT01506453,0,,
NCT04753606,0,,
NCT00461526,0,,
NCT01479621,0,,
NCT01564875,0,,
NCT02073734,0
NCT00430157,0,,
NCT03137537,0,,
NCT00944268,0,,
NCT00527319,0,,
NCT04783636,0,,
NCT03789591,0,,
NCT03635112,0,,
NCT03364348,0,,
NCT00430196,0,,
NCT01362673,0,,
NCT00470145,0,,
NCT04782388,0,,
NCT02077868,0,,
NCT03131713,0,,
NCT02930005,0,,
NCT01365637,0,,
NCT01479465,0,,
NCT03996460,0,,
NCT04780984,0,,
NCT00944502,0,,
NCT01353209,0,,
NCT00430586,0,,
NCT01053962,0,,
NCT03637491,0,,
NCT01363063,0,,
NCT00525915,0,,
NCT00430742,0,,
NCT00430859,0,,
NCT04771390,0,,
NCT00134563,0,,
NCT01503021,0,,
NCT02564263,0,,
NCT00582491,0
NCT01349855,0,,
NCT02423265,0,,
NCT02368886,0,,
NCT01318655,0,,
NCT02227238,0,,
NCT01733147,0,,
NCT03873987,0,,
NCT00430898,0,,
NCT02126969,0,,
NCT03131167,0,,
NCT01053221,0,,
NCT04073537,0,,
NCT01370707,0,,
NCT01250496,0,,
NCT03060447,0,,
NCT01502631,0,,
NCT01020994,0,,
NCT00063622,0,,
NCT00153166,0,,
NCT01475721,0,,
NCT00065806,0,,
NCT01105975,0,,
NCT01015066,0,,
NCT04565379,0,,
NCT00472030,0,,
NCT00431561,0,,
NCT00431678,0,,
NCT02079896,0,,
NCT01475331,0,,
NCT01500213,0,,
NCT00069160,0,,
NCT00071890,0,,
NCT01475253,0,,
NCT01353755,0,,
NCT00462540,0,,
NCT00471159,0,,
NCT00493636,0,,
NCT00166036,0,,
NCT01500135,0,,
NCT01475097,0,,
NCT01018342,0,,
NCT01499667,0,,
NCT00168298,0,,
NCT04385550,0,,
NCT00132769,0,,
NCT00132691,0,,
NCT00524043,0,,
NCT00078286,0,,
NCT00078754,0,,
NCT00522951,0,,
NCT03865953,0,,
NCT04382040,0,,
NCT04381884,0,,
NCT01499355,0,,
NCT01052012,0,,
NCT04381962,0,,
NCT01473381,0,,
NCT00168454,0
NCT03137069,0,,
NCT01499277,0,,
NCT04380402,0,,
NCT02338336,0,,
NCT04374552,0,,
NCT00181168,0
NCT00090844,0,,
NCT01498653,0,,
NCT01498185,0,,
NCT04370262,0,,
NCT00525993,0,,
NCT00093964,0,,
NCT01526889,0,,
NCT01472835,0,,
NCT01526733,0,,
NCT02947815,0,,
NCT00097708,0,,
NCT01472757,0,,
NCT02197156,0,,
NCT02273492,0,,
NCT01525875,0,,
NCT01496469,0,,
NCT02273531,0,,
NCT00507221,0,,
NCT00011986,0,,
NCT06026995,0
NCT03062540,0,,
NCT00432575,0,,
NCT00432614,0,,
NCT03060980,0,,
NCT01524783,0,,
NCT01494987,0,,
NCT00463320,0,,
NCT03124459,0,,
NCT01524627,0,,
NCT02081144,0
NCT06026748,0,,
NCT04363866,0,,
NCT00471588,0,,
NCT02940548,0,,
NCT01469637,0,,
NCT03134183,0
NCT01354613,0,,
NCT00432770,0,,
NCT02173886,0,,
NCT00432887,0
NCT01051817,0,,
NCT06026553,1,Females over 18 years of age who are scheduled to undergo oocyte retrieval,"The study involves participants who are undergoing oocyte retrieval, which is a procedure related to in vitro fertilization (IVF) and is directly associated with fertility treatments."
NCT02083640,0,,
NCT00193492,0,,
NCT00194116,0,,
NCT04361136,0,,
NCT01327846,0,,
NCT03689829,0,,
NCT00194896,0,,
NCT00433043,0,,
NCT00471939,0,,
NCT06005012,0,,
NCT00108550,0,,
NCT04359966,0,,
NCT01366339,0,,
NCT02093962,0,,
NCT03133481,0,,
NCT01366573,0,,
NCT01364155,0,,
NCT02864082,0,,
NCT00200902,0,,
NCT00201760,0,,
NCT00201838,0,,
NCT00041938,0,,
NCT00044044,0,,
NCT00112918,0,,
NCT00046228,0,,
NCT04355676,0,,
NCT00049036,0,,
NCT00472134,0,,
NCT00118378,0,,
NCT00217438,0,,
NCT05959850,0,,
NCT05938699,0,,
NCT05926349,0,,
NCT00433667,0,,
NCT04352946,0,,
NCT01371487,0,,
NCT05820048,0,,
NCT02084420,0,,
NCT02440464,0,,
NCT02088398,0,,
NCT04351152,0,,The study focuses on the treatment of severe and critical COVID-19 pneumonia in hospitalized patients and does not involve interventions related to infertility or promoting fertility/conception.
NCT04349592,0,,
NCT05852587,0,,
NCT00464256,0,,
NCT03270735,0,,
NCT04347252,0,,
NCT05799755,0,,
NCT05763082,0,,
NCT02942277,0,,
NCT04347174,0,,
NCT02082236,0,,
NCT03559166,0,,
NCT05816681,0,,
NCT02296801,0,,
NCT04345692,0,,
NCT00464451,0,,
NCT04345458,0,,
NCT04345614,0,,
NCT05815901,0
NCT05815862,0,,
NCT02791490,0,,
NCT01368445,0,,
NCT04340388,0,,
NCT05579899,0,,
NCT05565768,0,,
NCT00434096,0,,
NCT04893187,0,,
NCT01050569,0
NCT04338126,0,,
NCT04702490,0,,
NCT02425644,0,,
NCT02184741,0,,
NCT02086526,1,The investigator's global hypothesis is that women with Polycystic Ovary Syndrome (PCOS) can be separated into subtypes based on their response to metformin.,"The study focuses on women with Polycystic Ovary Syndrome (PCOS), a condition that often affects fertility. The research aims to understand the response to metformin, which is relevant for developing treatments that could improve fertility outcomes in these women."
NCT02089412,0,,
NCT00464763,0,,
NCT03284853,0,,
NCT02091596,0,,
NCT02087540,0,,
NCT03206463,0,,
NCT01050530,0,,
NCT01050257,0,,
NCT04503733,0,,
NCT01111305,0,,
NCT05521789,0,,
NCT05812014,0,,
NCT04334928,0,,
NCT02095886,0,,
NCT04334382,0,,
NCT00464802,0,,
NCT04332978,0,,
NCT00464880,0,,
NCT01055912,0,,
NCT01055015,0,,
NCT01369303,0,,
NCT00434291,0,,
NCT00472953,0,,
NCT02957630,0,,
NCT00465075,0,,
NCT00434486,0,,
NCT01567059,0,,
NCT00465192,0,,
NCT05688904,0,,
NCT04330326,0,,
NCT00473070,0,,
NCT05439941,0,,
NCT05421078,0,,
NCT02093468,0,,
NCT02098772,0,,
NCT05586152,0,,
NCT05136690,0,,
NCT05408663,0,,
NCT04505358,0,,
NCT05497635,0,,
NCT05372718,0,,
NCT03063450,0,,
NCT05320393,0,,
NCT01326000,0,,
NCT05283980,0,,
NCT05294263,0,,
NCT03035058,0,,
NCT02099240,0,,
NCT03033498,0,,
NCT02753816,0,,
NCT05248802,0,,
NCT02956512,0,,
NCT03031470,0,,
NCT05176873,0,,
NCT00473460,0,,
NCT03023514,1,This study is a prospective clinical trial and aims to evaluate the reproductive outcomes of Italian couples following oocyte donation fresh cycles when receiving per os tablets of lipoic acid.,"The study focuses on evaluating reproductive outcomes in couples undergoing oocyte donation cycles, which is directly related to assisted reproductive techniques and fertility."
NCT05085808,0,,
NCT03020784,0,,
NCT05033769,0,,
NCT05098028,0,,
NCT05082753,0,,
NCT03018756,0,,
NCT03018054,0,,
NCT02097524,0,,
NCT03628053,0,,
NCT03016494,0,,
NCT02094560,0,,
NCT00435968,0,,
NCT05021484,0,,
NCT04951726,0,,
NCT03015246,0,,
NCT03272165,0,,
NCT03014310,0,,
NCT02957474,0,,
NCT04964193,0,,
NCT04892706,0,,
NCT04857996,0,,
NCT00481689,0,,
NCT04842747,0,,
NCT02098148,0,,
NCT04605159,0,,
NCT04817800,0,,
NCT04586712,0,,
NCT00481923,0,,
NCT00482079,0,,
NCT02098460,0,,
NCT03008148,0,,
NCT04675151,0,,
NCT04666259,0,,
NCT04639674,0,,
NCT04596293,0,,
NCT04417036,0,,
NCT03005184,0,,
NCT00437684,0,,
NCT04312997,0,,
NCT04304508,0,,
NCT00482430,0,,
NCT00437762,0,,
NCT00437918,0,,
NCT04189263,0,,
NCT04520451,0,,
NCT00438152,0,,
NCT04952805,0,,
NCT03945279,0,,
NCT04488926,0,,
NCT04483739,0,,
NCT03880058,0,,
NCT04270760,0,,
NCT04198363,0,,
NCT03841097,0,,
NCT02106338,0,,
NCT02988024,0,,
NCT03772314,0,,
NCT03745820,0,,
NCT03496207,0,,
NCT00438776,0,,
NCT01372345,0,,
NCT02179034,0,,
NCT00475410,0,,
NCT04249323,0,,
NCT03451487,0,,
NCT02987166,0,,
NCT01372423,0,,
NCT03290391,0,,
NCT03280030,0,,
NCT03235219,0,,
NCT03194867,0,,
NCT03943446,0,,
NCT00439400,0,,
NCT00476034,0,,
NCT00476112,0,,
NCT00476268,0,,
NCT00105989,0,,
NCT03815929,0,,The study focuses on assessing the appropriate dose of estrogen for decreasing the risk of cardiovascular disease in women who have undergone bilateral oophorectomy. It does not involve interventions related to infertility or promoting fertility/conception.
NCT03021486,0,,
NCT00439712,0,,
NCT03809988,0,,
NCT00476463,0,,
NCT02923115,0,,
NCT02910583,0,,
NCT02980926,0,,
NCT00438243,0,,
NCT03118297,0,,
NCT02790710,0,,
NCT03743766,0,,
NCT03277248,0,,
NCT06296966,0,,
NCT03696199,0,,
NCT03651349,0,,
NCT00440024,0,,
NCT06296836,0
NCT03053427,0,,
NCT00440141,0,,
NCT03389750,0,,
NCT00476619,0,,
NCT06296706,0,,
NCT03554408,0,,
NCT03301558,0,,
NCT03301467,0,,
NCT00440336,0,,
NCT03276780,0,,
NCT02373241,0,,
NCT06296212,0,,
NCT00440609,0,,
NCT00440648,0,,
NCT00440687,0,,
NCT02864147,0,,
NCT06296121,0,,
NCT01845649,0,,
NCT01345929,0,,
NCT00440843,0,,
NCT02250872,0,,
NCT01374139,0
NCT02777385,0,,
NCT02976012,0,,
NCT02974374,0,,
NCT06295731,0,,
NCT02209545,0
NCT02959476,0,,
NCT01976065,0,,
NCT00441662,0,,
NCT01921335,0,,
NCT01196390,0,,
NCT01156129,0
NCT00905515,0,,
NCT06295094,0,,
NCT04768842,0,,
NCT03053271,0,,
NCT02104700,0,,
NCT06294912,0,,
NCT02111330,0,,
NCT03279302,0,,
NCT03279263,0,,
NCT03865407,0
NCT00487942,0,,
NCT03279146,0,,
NCT00522873,0,,
NCT00477282,0,,
NCT03864627,0,,
NCT01343823,0,,
NCT00477321,0,,
NCT00396084,0,,
NCT06291207,0,,
NCT00439530,0,,
NCT00442208,0,,
NCT02251184,0,,
NCT02108756,0,,
NCT05547399,0,,
NCT01318083,0,,
NCT06280703,0,,
NCT01074619,0,,
NCT00183625,0,,
NCT00511875,0,,
NCT04737486,0,,
NCT00395850,0,,
NCT00511797,0,,
NCT00420212,0,,
NCT06263452,0,,
NCT02112656,0,,
NCT01376323,0,,
NCT04662684,0,,
NCT00487240,0,,
NCT00442637,0,,
NCT04706286,0
NCT00442676,0,,
NCT00380874,0,,
NCT05138562,0,,
NCT00577590,0,,
NCT00578214,0,,
NCT00582660,0,,
NCT00585780,0,,
NCT02224391,0,,
NCT00487162,0,,
NCT00586482,0,,
NCT00487084,0
NCT00411554,0,,
NCT06237413,0,,
NCT00393354,0,,
NCT00442793,0,,
NCT06236009,0,,
NCT06231771,0,,
NCT00442832,0,,
NCT00439959,0,,
NCT00380250,0,,
NCT00166530,0,,
NCT00442910,0,,
NCT06225115,0,,
NCT06218823,0,,
NCT00590226,0,,
NCT06203600,0,,
NCT06196580,0,,
NCT00590772,0,,
NCT00592488,0,,
NCT06181370,0,,
NCT02577575,0,,
NCT00440154,0,,
NCT00485758,0,,
NCT06179888,0,,
NCT00598806,0,,
NCT00440427,0,,
NCT06151561,0,,
NCT00626574,0,,
NCT00628134,0,,
NCT00632970,0,,
NCT00635232,0,,
NCT04878055,0,,
NCT00581555,0,,
NCT00469144,0,,
NCT00637494,0,,
NCT00478725,0,,
NCT00478764,0,,
NCT06141486,0,,
NCT00440778,0,,
NCT00643578,0,,
NCT00443612,0,,
NCT00644592,0,,
NCT00645450,0,,
NCT01368536,0,,
NCT01319929,0,,
NCT03553316,0,,
NCT02576093,0,,
NCT00656448,0,,
NCT06112379,0,,
NCT00659802,0,,
NCT06111235,0,,
NCT00660504,0,,
NCT00443690,0,,
NCT01373359,0,,
NCT06096714,0,,
NCT06094296,0,,
NCT00666978,0,,
NCT03987022,0,,
NCT00670956,0,,
NCT00671502,0,,
NCT00672438,0
NCT00674466,0,,
NCT00674622,0,,
NCT00440895,0,,
NCT00675792,0,,
NCT00443924,0,,
NCT00443963,0,,
NCT00468910,0,,
NCT02577185,0,,
NCT06069778,0,,
NCT06056297,0,,
NCT06054815,0,,
NCT02858076,0,,
NCT00679380,0,,
NCT00680706,0,,
NCT00682734,0,,
NCT00691002,0,,
NCT00441246,0,,
NCT00693654,0,,
NCT00702780,0,,
NCT00704028,0,,
NCT00706446,0,,
NCT02123654,0,,
NCT06031415,0,,
NCT00706836,0,,
NCT00708942,0,,
NCT00710814,0,,
NCT00444158,0,,
NCT00464308,0,,
NCT00712296,0,,
NCT06003777,0,,
NCT02116010,0,,
NCT00129389,0,,
NCT00444236,0,,
NCT05971940,0,,
NCT00479076,0,,
NCT00717054,0,,
NCT00717288,0,,
NCT00719160,0,,
NCT00722124,0,,
NCT00722436,0,,
NCT00726414,0,,
NCT00727740,0
NCT05929677,0,,
NCT05929079,0,,
NCT05927571,0,,
NCT00731874,0,,
NCT00732654,0,,
NCT05919082,0,,
NCT00128843,0,,
NCT00735462,0,,
NCT05911295,0,,
NCT05911009,0,,
NCT05904379,0,,
NCT00736632,0,,
NCT05022771,0,,
NCT05889182,0,,
NCT02121080,0,,
NCT03119701,0,,
NCT05816343,0,,
NCT00745290,0,,
NCT00748410,0,,
NCT00581945,0,,
NCT05797831,0,,
NCT00754494,0,,
NCT00755040,0,,
NCT05757141,0,,
NCT02116790,0,,
NCT02859961,0,,
NCT02124278,0,,
NCT00756678,0,,
NCT05724108,0,,
NCT00759330,0,,
NCT00760578,0,,
NCT00761202,0,,
NCT03430050,0,,
NCT00762528,0,,
NCT05676242,0,,
NCT00765648,0,,
NCT05660850,0,,
NCT04373031,0,,
NCT00769314,0,,
NCT00950274,0,,
NCT03448068,0,,
NCT03453060,0,,
NCT00770874,0,,
NCT00463606,0,,
NCT03457116,0,,
